outlet,article_id,entity_type,sentence,phrase
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas purchased guns and ammo last week",19 kids
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas purchased guns and ammo last week",two teachers
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas purchased guns and ammo last week",elementary school
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas purchased guns and ammo last week","Uvalde, Texas"
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas purchased guns and ammo last week",purchased guns
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas purchased guns and ammo last week",purchased ammo
cnn,cnn_17_may25,shooter,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",killed 19 kids
cnn,cnn_17_may25,shooter,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",two teachers
cnn,cnn_17_may25,shooter,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",elementary school
cnn,cnn_17_may25,shooter,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",heinous attack
cnn,cnn_17_may25,shooter,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",mindset
cnn,cnn_17_may25,shooter,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",plan
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",19 kids
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",two teachers
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",elementary school
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",heinous attack
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",mindset
cnn,cnn_17_may25,victim,"The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's actions leading up to The heinous attack offer hints at The suspect who killed 19 kids and two teachers at an elementary school in Uvalde, Texas's mindset and plan.",plan
cnn,cnn_11_may24_replacement,shooter,"Two days before the start of summer break, an 18-year-old man opened fire at an elementary school in Uvalde, Texas, on Tuesday, killing 14 students and one teacher, Gov. Greg Abbott said.",18-year-old man
cnn,cnn_11_may24_replacement,shooter,"Two days before the start of summer break, an 18-year-old man opened fire at an elementary school in Uvalde, Texas, on Tuesday, killing 14 students and one teacher, Gov. Greg Abbott said.",opened fire
cnn,cnn_11_may24_replacement,shooter,"Two days before the start of summer break, an 18-year-old man opened fire at an elementary school in Uvalde, Texas, on Tuesday, killing 14 students and one teacher, Gov. Greg Abbott said.",elementary school
cnn,cnn_11_may24_replacement,shooter,"Two days before the start of summer break, an 18-year-old man opened fire at an elementary school in Uvalde, Texas, on Tuesday, killing 14 students and one teacher, Gov. Greg Abbott said.",killing 14 students
cnn,cnn_11_may24_replacement,shooter,"Two days before the start of summer break, an 18-year-old man opened fire at an elementary school in Uvalde, Texas, on Tuesday, killing 14 students and one teacher, Gov. Greg Abbott said.",one teacher
cnn,cnn_11_may24_replacement,victim,"an 18-year-old man is believed to have shot an 18-year-old man's grandmother before going to an elementary school in Uvalde, Texas,, three law enforcement sources told CNN.",18-year-old man
cnn,cnn_11_may24_replacement,victim,"an 18-year-old man is believed to have shot an 18-year-old man's grandmother before going to an elementary school in Uvalde, Texas,, three law enforcement sources told CNN.",shot grandmother
cnn,cnn_11_may24_replacement,victim,"an 18-year-old man is believed to have shot an 18-year-old man's grandmother before going to an elementary school in Uvalde, Texas,, three law enforcement sources told CNN.",going to school
cnn,cnn_11_may24_replacement,victim,"an 18-year-old man is believed to have shot an 18-year-old man's grandmother before going to an elementary school in Uvalde, Texas,, three law enforcement sources told CNN.",elementary school
cnn,cnn_11_may24_replacement,victim,"an 18-year-old man is believed to have shot an 18-year-old man's grandmother before going to an elementary school in Uvalde, Texas,, three law enforcement sources told CNN.","Uvalde, Texas"
cnn,cnn_11_may24_replacement,victim,"an 18-year-old man shot and killed, horrifically, incomprehensively, 14 students and killed one teacher,"" Uvalde Consolidated Independent School District police Chief Pete Arredondo said.",18-year-old man
